"","gutenberg_id","text","linenumber"
"11745",141,"only because he was taking what seemed very idle notice of me. In my",11745
"11746",141,"situation, it would have been the extreme of vanity to be forming",11746
"11747",141,"expectations on Mr. Crawford. I am sure his sisters, rating him as they",11747
"11748",141,"do, must have thought it so, supposing he had meant nothing. How, then,",11748
"11749",141,"was I to be—to be in love with him the moment he said he was with me?",11749
"11750",141,"How was I to have an attachment at his service, as soon as it was asked",11750
"11751",141,"for? His sisters should consider me as well as him. The higher his",11751
"11752",141,"deserts, the more improper for me ever to have thought of him. And,",11752
"11753",141,"and—we think very differently of the nature of women, if they can",11753
"11754",141,"imagine a woman so very soon capable of returning an affection as this",11754
"11755",141,"seems to imply.”",11755
"11756",141,"",11756
"11757",141,"“My dear, dear Fanny, now I have the truth. I know this to be the",11757
"11758",141,"truth; and most worthy of you are such feelings. I had attributed them",11758
"11759",141,"to you before. I thought I could understand you. You have now given",11759
"11760",141,"exactly the explanation which I ventured to make for you to your friend",11760
"11761",141,"and Mrs. Grant, and they were both better satisfied, though your",11761
"11762",141,"warm-hearted friend was still run away with a little by the enthusiasm",11762
"11763",141,"of her fondness for Henry. I told them that you were of all human",11763
"11764",141,"creatures the one over whom habit had most power and novelty least; and",11764
"11765",141,"that the very circumstance of the novelty of Crawford’s addresses was",11765
"11766",141,"against him. Their being so new and so recent was all in their",11766
"11767",141,"disfavour; that you could tolerate nothing that you were not used to;",11767
"11768",141,"and a great deal more to the same purpose, to give them a knowledge of",11768
"11769",141,"your character. Miss Crawford made us laugh by her plans of",11769
"11770",141,"encouragement for her brother. She meant to urge him to persevere in",11770
"11771",141,"the hope of being loved in time, and of having his addresses most",11771
"11772",141,"kindly received at the end of about ten years’ happy marriage.”",11772
"11773",141,"",11773
"11774",141,"Fanny could with difficulty give the smile that was here asked for. Her",11774
"11775",141,"feelings were all in revolt. She feared she had been doing wrong:",11775
"11776",141,"saying too much, overacting the caution which she had been fancying",11776
"11777",141,"necessary; in guarding against one evil, laying herself open to",11777
"11778",141,"another; and to have Miss Crawford’s liveliness repeated to her at such",11778
"11779",141,"a moment, and on such a subject, was a bitter aggravation.",11779
"11780",141,"",11780
"11781",141,"Edmund saw weariness and distress in her face, and immediately resolved",11781
"11782",141,"to forbear all farther discussion; and not even to mention the name of",11782
"11783",141,"Crawford again, except as it might be connected with what _must_ be",11783
"11784",141,"agreeable to her. On this principle, he soon afterwards observed—“They",11784
"11785",141,"go on Monday. You are sure, therefore, of seeing your friend either",11785
"11786",141,"to-morrow or Sunday. They really go on Monday; and I was within a",11786
"11787",141,"trifle of being persuaded to stay at Lessingby till that very day! I",11787
"11788",141,"had almost promised it. What a difference it might have made! Those",11788
"11789",141,"five or six days more at Lessingby might have been felt all my life.”",11789
"11790",141,"",11790
"11791",141,"“You were near staying there?”",11791
"11792",141,"",11792
"11793",141,"“Very. I was most kindly pressed, and had nearly consented. Had I",11793
"11794",141,"received any letter from Mansfield, to tell me how you were all going",11794
"11795",141,"on, I believe I should certainly have staid; but I knew nothing that",11795
"11796",141,"had happened here for a fortnight, and felt that I had been away long",11796
"11797",141,"enough.”",11797
"11798",141,"",11798
"11799",141,"“You spent your time pleasantly there?”",11799
"11800",141,"",11800
"11801",141,"“Yes; that is, it was the fault of my own mind if I did not. They were",11801
"11802",141,"all very pleasant. I doubt their finding me so. I took uneasiness with",11802
"11803",141,"me, and there was no getting rid of it till I was in Mansfield again.”",11803
"11804",141,"",11804
"11805",141,"“The Miss Owens—you liked them, did not you?”",11805
"11806",141,"",11806
"11807",141,"“Yes, very well. Pleasant, good-humoured, unaffected girls. But I am",11807
"11808",141,"spoilt, Fanny, for common female society. Good-humoured, unaffected",11808
"11809",141,"girls will not do for a man who has been used to sensible women. They",11809
"11810",141,"are two distinct orders of being. You and Miss Crawford have made me",11810
"11811",141,"too nice.”",11811
"11812",141,"",11812
"11813",141,"Still, however, Fanny was oppressed and wearied; he saw it in her",11813
"11814",141,"looks, it could not be talked away; and attempting it no more, he led",11814
"11815",141,"her directly, with the kind authority of a privileged guardian, into",11815
"11816",141,"the house.",11816
"11817",141,"",11817
"11818",141,"",11818
"11819",141,"",11819
"11820",141,"",11820
"11821",141,"CHAPTER XXXVI",11821
"11822",141,"",11822
"11823",141,"",11823
"11824",141,"Edmund now believed himself perfectly acquainted with all that Fanny",11824
"11825",141,"could tell, or could leave to be conjectured of her sentiments, and he",11825
"11826",141,"was satisfied. It had been, as he before presumed, too hasty a measure",11826
"11827",141,"on Crawford’s side, and time must be given to make the idea first",11827
"11828",141,"familiar, and then agreeable to her. She must be used to the",11828
"11829",141,"consideration of his being in love with her, and then a return of",11829
"11830",141,"affection might not be very distant.",11830
"11831",141,"",11831
"11832",141,"He gave this opinion as the result of the conversation to his father;",11832
"11833",141,"and recommended there being nothing more said to her: no farther",11833
"11834",141,"attempts to influence or persuade; but that everything should be left",11834
"11835",141,"to Crawford’s assiduities, and the natural workings of her own mind.",11835
"11836",141,"",11836
"11837",141,"Sir Thomas promised that it should be so. Edmund’s account of Fanny’s",11837
"11838",141,"disposition he could believe to be just; he supposed she had all those",11838
"11839",141,"feelings, but he must consider it as very unfortunate that she _had_;",11839
"11840",141,"for, less willing than his son to trust to the future, he could not",11840
"11841",141,"help fearing that if such very long allowances of time and habit were",11841
"11842",141,"necessary for her, she might not have persuaded herself into receiving",11842
"11843",141,"his addresses properly before the young man’s inclination for paying",11843
"11844",141,"them were over. There was nothing to be done, however, but to submit",11844
"11845",141,"quietly and hope the best.",11845
